X,Y,OBJECTID,record,vesselTerms,areaIdentifier,chart,positionQuality,positionSource,depth,soundingType,yearSunk,history,latitudeDD,longitudeDD
-8242902.63896936,4968226.62002105,2714,15102,OBSTRUCTION,B,12335,Low,Scaled,,,,"****Unknown Source-- A obstruction labeled as ""Foul"" and charted as a dotted danger curve is chart at 40/42/00.82 - 74/02050.11.",40.700228,-74.047253
-8242803.37534828,4968240.42243266,2715,15103,OBSTRUCTION,B,12335,Low,Scaled,,,,"****Unknown Source-- A charted obstruction is labeled with ""(rep bare)"".",40.700322,-74.046361
-8241457.64478853,4969616.35592581,2716,15105,OBSTRUCTION,B,12335,Low,Scaled,,,,"****Unknown Source-- Obstruction chart with label, ""Obstn rep"".",40.709692,-74.034272
-8241532.17321933,4969787.29649701,2717,15107,OBSTRUCTION,B,12335,Low,Scaled,,,,"****Unknown Source-- A Obstn is charted with label ""(3 1/2 ft rep)"".",40.710856,-74.034942
-8241634.50824788,4947710.89792949,2718,14505,OBSTRUCTION,B,12402,High,Direct,28,Feet and tenths,,"H11601/2006;NOS-- Survey located dangerous obstruction with least depth 8.48 m (27.8 ft) at Lat. 40/33/37.3N Long. 74/2/9.1W (NAD83). (Entered 3/16/09, EAN)",40.560361,-74.035861
-8242266.58045521,4946321.48281149,2719,14512,OBSTRUCTION,B,12402,High,Direct,14,Feet and tenths,,"H11601/2006;NOS-- Survey located a dangerous obstruction with a least depth of 4.16 m (13.7 ft) at Lat. 40/33/3.16N Long. 74/2/29.54W (NAD83). (Entered 3/17/09, EAN)",40.550878,-74.041539
-8242386.24911437,4950002.25833194,2720,14518,OBSTRUCTION,B,12402,High,Direct,18,Feet and tenths,,"H11601/2006;NOS-- Survey located a dangerous obstruction with a least depth of 5.58 m (18.3 ft) at Lat. 40/34/33.6N Long. 74/2/33.4W (NAD83). (Entered 3/17/09, EAN)",40.575997,-74.042614
-8229933.93559763,4950572.25128841,2721,14519,OBSTRUCTION,B,12350,High,Direct,11,Feet and tenths,,"H11601/2006;NOS-- Survey located a dangerous obstruction with a least depth of 3.54 m (11.6 ft) at Lat. 40/34/47.6N Long. 73/55/50.7W (NAD83). (Entered 3/17/09, EAN)",40.579886,-73.930753
-8243236.28577608,4966532.88947107,2722,13475,OBSTRUCTION,B,12334,Low,Not Provided,,,,"UNDETERMINED SOURCE (ANALYSIS OF HISTORICAL RECORDS INDICATES THAT IT WAS APPLIED TO THE CHARTS SOMETIME BETWEEN 1975 AND 1979)-- OBSTRUCTION PA NOW CHARTED IN POSITION: 40 41 19.29 N, 074 03 00.90 W (NAD 83) . UPDATED 2/23/2006 JCM.",40.688692,-74.05025
-8242469.41668004,4966304.8984199,2723,15096,OBSTRUCTION,B,12334,High,Direct,15,Feet and tenths,,H11600-- OPR-B301-TJ-06; Uncharted dangerous obstruction acquired with Reson 8125 MBES and 200% Klein 5000 side scan. Soundings were corrected to MLLW with verified water levels and final tide zoning. Chart dangerous obstruction with least depth 4.67,40.687139,-74.043361
-8227737.48992928,4948534.41366457,2724,14523,OBSTRUCTION,B,12402,High,Direct,8,Feet and tenths,,"H11601/2006;NOS-- Survey located a dangerous obstruction with a least depth of 2.84 m (8.52 ft) at Lat. 40/33/57.5N Long. 73/54/39.7W (NAD83). (Entered 3/17/09, EAN)",40.565981,-73.911022
-8239306.03773371,4948134.22305066,2725,14524,OBSTRUCTION,B,12402,High,Direct,20,Feet and tenths,,"H11601/2006;NOS-- Survey located an obstruction with a least depth of 6.19 m (20.3 ft) at Lat. 40/33/47.7N Long. 74/0/53.8W (NAD83). (Entered 3/18/09, EAN)",40.56325,-74.014944
-8237101.35453354,4948573.83232828,2726,14525,OBSTRUCTION,B,12402,High,Direct,13,Feet and tenths,,"H11601/2006;NOS-- Survey located an obstruction with a least depth of 4.14 m (13.6 ft) at Lat. 40/33/58.5N Long. 73/59/42.5W (NAD83). (Entered 3/18/09, EAN)",40.56625,-73.995139
-8242954.27920213,4948700.44315624,2727,15129,WRECK,C,12402,High,Direct,4,Feet and tenths,,"LNM09/12, USCG District 1-- Added ""4"" wreck and ""Rep (2012)"" in approx LAT 40-34-1.61N / LONG 074-02-51.78W. (ENT 6/4/13 PTT).",40.567114,-74.047717
-8330609.7453154,4699633.45957401,2728,8909,UNKNOWN,C,12214,High,Direct,28,Feet and tenths,,"H-10241/94-- OPR-D368-WH; UNCHARTED WRECKAGE AND DEBRIS LOCATED BY SIDE SCAN SONAR IN LAT. 38-50-45.43N, LONG. 74-50-06.54W. IN 10.2 METERS (33.5 FEET). LD OF 9.0 METERS (29.5 FEET) PREDICTED PNEUMO DEPTH GAUGE. WRECKAGE INCLUDES ANCHOR WINDLASS AND G",38.845972,-74.835139
-8135256.34461918,4956209.0351667,2729,11992,UNKNOWN,C,12353,High,Direct,50,Feet and tenths,,"HISTORY LNM28/90 (7/11/90)-- ADD SYMBOL FOR WRECK WITH LD OF 50 FEET IN LAT. 40-37-06.0N, LONG. 73-04-48.9W (FROM NOAA SHIP HECK). (ENT 10/27/03, SJV)",40.618333,-73.08025
-8332843.59476216,4711499.35502486,2730,12021,UNKNOWN,C,12214,High,Direct,35,Feet and tenths,,"H11104/02--OPR-C303-KR; FOUND A SUNKEN WRECK IN LAT. 38/55/44.19N, LONG. 074/51/18.74W (NAD83) WITH A LEAST DEPTH OF 35 FT. MLLW. (ENTERED 12/03 BY MBH)",38.928942,-74.855206
-8328269.80924219,4707827.98487878,2731,12026,UNKNOWN,C,12214,High,Direct,34,Feet and tenths,,"H11104/02--OPR-C303-KR; FOUND A SUNKEN WRECK IN LAT. 38/54/11.81N, LONG. 074/48/50.83W (NAD83) WITH A LEAST DEPTH OF 34 FT. MLLW. (ENTERED 12/03 BY MBH)",38.903281,-74.814119
-8314335.72184129,4714437.15083267,2732,12027,UNKNOWN,C,12214,High,Direct,32,Feet and tenths,,"H11104/02--OPR-C303-KR; FOUND A SUNKEN WRECK IN LAT. 38/56/58.09N, LONG. 074/41/20.21W (NAD83) WITH A LEAST DEPTH OF 32 FT. MLLW. (ENTERED 12/03 BY MBH)",38.949469,-74.688947
-8312186.36452102,4716385.75012359,2733,12028,UNKNOWN,C,12214,High,Direct,34,Feet and tenths,,"H11104/02--OPR-C303-KR; FOUND A SUNKEN WRECK IN LAT. 38/57/47.09N, LONG. 074/40/10.70W (NAD83) WITH A LEAST DEPTH OF 34 FT. MLLW. (ENTERED 12/03 BY MBH)",38.963081,-74.669639
-8313332.95515135,4705277.65020582,2734,12029,UNKNOWN,C,12214,High,Direct,30,Feet and tenths,,"H11104/02--OPR-C303-KR; FOUND A SUNKEN WRECK IN LAT. 38/53/07.62N, LONG. 074/40/47.78W (NAD83) WITH A LEAST DEPTH OF 30 FT. MLLW. (ENTERED 12/03 BY MBH)",38.88545,-74.679939
-8311459.67019396,4705823.53496279,2735,12030,UNKNOWN,C,12214,High,Direct,30,Feet and tenths,,"H11104/02--OPR-C303-KR; FOUND A SUNKEN WRECK IN LAT. 38/53/21.36N, LONG. 074/39/47.20W (NAD83) WITH A LEAST DEPTH OF 30 FT. MLLW. (ENTERED 12/03 BY MBH)",38.889267,-74.663111
-8311772.25546726,4706845.73533703,2736,12031,UNKNOWN,C,12214,High,Direct,43,Feet and tenths,,"H11104/02--OPR-C303-KR; FOUND A SUNKEN WRECK IN LAT. 38/53/47.09N, LONG. 074/39/57.31W (NAD83) WITH A LEAST DEPTH OF 43 FT. MLLW. (ENTERED 12/03 BY MBH)",38.896414,-74.665919
-8332913.72589463,4707666.62992091,2737,12047,UNKNOWN,C,12214,High,Direct,33,Feet and tenths,,"H11104/02--OPR-C303-KR; FOUND A SUNKEN WRECK IN LAT. 38/54/07.75N, LONG. 074/51/21.01W (NAD83) WITH A LEAST DEPTH OF 33.27 FT. MLLW. (ENTERED 12/03 BY MBH)",38.902153,-74.855836
-8328856.46323796,4709978.19579866,2738,12057,UNKNOWN,C,12214,High,Direct,38,Feet and tenths,,"H11104/02--OPR-C303-KR; FOUND A SUNKEN WRECK IN LAT. 38/55/05.92N, LONG. 074/49/09.80W (NAD83) WITH A LEAST DEPTH OF 37.92 FT. MLLW. (ENTERED 12/03 BY MBH)",38.918311,-74.819389
-8315652.74321049,4715772.44197799,2739,12059,UNKNOWN,C,12214,High,Direct,51,Feet and tenths,,"H11104/02--OPR-C303-KR; FOUND A SUNKEN WRECK IN LAT. 38/57/31.67N, LONG. 074/42/02.80W (NAD83) WITH A LEAST DEPTH OF 51.28 FT. MLLW. THIS ITEM IS PART OF FISH HAVEN AWOIS # 11186. (ENTERED 12/03 BY MBH)",38.958797,-74.700778
-8311991.22094475,4706161.92093624,2740,12062,UNKNOWN,C,12214,High,Direct,52,Feet and tenths,,"H11104/02--OPR-C303-KR; FOUND A SUNKEN WRECK IN LAT. 38/53/29.88N, LONG. 074/40/04.39W (NAD83) WITH A LEAST DEPTH OF 52.1 FT. MLLW. THIS ITEM IS PART OF FISH HAVEN AWOIS # 11187. (ENTERED 12/03 BY MBH)",38.891633,-74.667886
-8312975.50820206,4706381.60608641,2741,12064,UNKNOWN,C,12214,High,Direct,44,Feet and tenths,,"H11104/02--OPR-C303-KR; FOUND A SUNKEN WRECK IN LAT. 38/53/35.41N, LONG. 074/40/36.22W (NAD83) WITH A LEAST DEPTH OF 44.26 FT. MLLW. THIS ITEM IS PART OF FISH HAVEN AWOIS # 11187. (ENTERED 12/03 BY MBH)",38.893169,-74.676728
-8313766.43338319,4705234.74721132,2742,12073,UNKNOWN,C,12214,High,Direct,48,Feet and tenths,,"H11104/02--OPR-C303-KR; FOUND A SUNKEN WRECK IN LAT. 38/53/06.54N, LONG. 074/41/01.80W (NAD83) WITH A LEAST DEPTH OF 47.8 FT. MLLW. THIS ITEM IS PART OF FISH HAVEN AWOIS # 11187. (ENTERED 12/03 BY MBH)",38.88515,-74.683833
-8312213.30334166,4704852.6327711,2743,12083,UNKNOWN,C,12214,High,Direct,43,Feet and tenths,,"H11104/02--OPR-C303-KR; FOUND A SUNKEN WRECK IN LAT. 38/52/56.92N, LONG. 074/40/11.57W (NAD83) WITH A LEAST DEPTH OF 43.27 FT. MLLW. THIS ITEM IS PART OF FISH HAVEN AWOIS # 11187. (ENTERED 12/03 BY MBH)",38.882478,-74.669881
-8316140.98995167,4699797.40319604,2744,12088,UNKNOWN,C,12214,High,Direct,41,Feet and tenths,,"H11104/02--OPR-C303-KR; FOUND A SUNKEN WRECK IN LAT. 38/50/49.63N, LONG. 074/42/18.59W (NAD83) WITH A LEAST DEPTH OF 41.43 FT. MLLW. THIS ITEM IS PART OF FISH HAVEN AWOIS # 11187. (ENTERED 12/03 BY MBH)",38.847119,-74.705164
-8316520.03293741,4699802.69170669,2745,12089,UNKNOWN,C,12214,High,Direct,60,Feet and tenths,,"H11104/02--OPR-C303-KR; FOUND A SUNKEN WRECK IN LAT. 38/50/49.76N, LONG. 074/42/30.85W (NAD83) WITH A LEAST DEPTH OF 60.14 FT. MLLW. THIS ITEM IS PART OF FISH HAVEN AWOIS # 11187. (ENTERED 12/03 BY MBH)",38.847156,-74.708569
-8317336.45032441,4699446.07956836,2746,12090,UNKNOWN,C,12214,High,Direct,48,Feet and tenths,,"H11104/02--OPR-C303-KR; FOUND A SUNKEN WRECK IN LAT. 38/50/40.78N, LONG. 074/42/57.25W (NAD83) WITH A LEAST DEPTH OF 47.9 FT. MLLW. THIS ITEM IS PART OF FISH HAVEN AWOIS # 11187. (ENTERED 12/03 BY MBH)",38.844661,-74.715903
-8316332.12559167,4700120.72307764,2747,12091,UNKNOWN,C,12214,High,Direct,49,Feet and tenths,,"H11104/02--OPR-C303-KR; FOUND A SUNKEN WRECK IN LAT. 38/50/57.77N, LONG. 074/42/24.77W (NAD83) WITH A LEAST DEPTH OF 48.78 FT. MLLW. THIS ITEM IS PART OF FISH HAVEN AWOIS # 11187. (ENTERED 12/03 BY MBH)",38.849381,-74.706881
-8315787.55048113,4700347.71066985,2748,12092,UNKNOWN,C,12214,High,Direct,54,Feet and tenths,,"H11104/02--OPR-C303-KR; FOUND A SUNKEN WRECK IN LAT. 38/51/03.49N, LONG. 074/42/07.16W (NAD83) WITH A LEAST DEPTH OF 54.23 FT. MLLW. THIS ITEM IS PART OF FISH HAVEN AWOIS # 11187. (ENTERED 12/03 BY MBH)",38.850969,-74.701989
-8313042.29984002,4704606.66842257,2749,12096,UNKNOWN,C,12214,High,Direct,51,Feet and tenths,,"H11104/02--OPR-C303-KR; FOUND A SUNKEN WRECK IN LAT. 38/52/50.73N, LONG. 074/40/38.38W (NAD83) WITH A LEAST DEPTH OF 51.34 FT. MLLW. THIS ITEM IS PART OF FISH HAVEN AWOIS # 11187. (ENTERED 12/03 BY MBH)",38.880758,-74.677328
-8313155.73446474,4705244.61490653,2750,12100,UNKNOWN,C,12214,High,Direct,52,Feet and tenths,,"H11104/02--OPR-C303-KR; FOUND A SUNKEN WRECK IN LAT. 38/53/06.79N, LONG. 074/40/42.05W (NAD83) WITH A LEAST DEPTH OF 51.93 FT. MLLW. THIS ITEM IS PART OF FISH HAVEN AWOIS # 11187. (ENTERED 12/03 BY MBH)",38.885219,-74.678347
-8315878.16458,4700458.49044377,2751,12101,UNKNOWN,C,12214,High,Direct,57,Feet and tenths,,"H11104/02--OPR-C303-KR; FOUND A SUNKEN WRECK IN LAT. 38/51/06.28N, LONG. 074.42/10.09W (NAD83) WITH A LEAST DEPTH OF 56.82 FT. MLLW. THIS ITEM IS PART OF FISH HAVEN AWOIS # 11187. (ENTERED 12/03 BY MBH)",38.851744,-74.702803
-8316077.53786056,4700681.76895855,2752,12109,UNKNOWN,C,12214,High,Direct,62,Feet and tenths,,"H11104/02--OPR-C303-KR; FOUND A SUNKEN WRECK IN LAT. 38/51/11.90N, LONG. 074/42/16.54W (NAD83) WITH A LEAST DEPTH OF 61.97 FT. MLLW. THIS ITEM IS PART OF FISH HAVEN AWOIS # 11187. (ENTERED 12/03 BY MBH)",38.853306,-74.704594
-8298587.12690044,4737875.09503312,2753,11650,UNKNOWN,C,12318,High,Direct,50,Feet and tenths,,H11243/04 -- Full search of the 2000-meter radius with 200% side scan and resulting multibeam sonar coverage. A wreck was located in 39° 06¿ 46.88 N 074° 32¿ 50.91 W (NAD83) with a least depth of 50 feet. Updated 4/6/2006 JCM. LNM43/73--CGD3 (10,39.113022,-74.547475
-8262117.62701593,4768550.40207542,2754,11651,FALL RIVER,C,12318,Med,Direct,63,"Wire-drag clearance, feet",,"CL395/50--PROJECT CS-326 SUPPLEMENTAL INSTRUCTIONS DATED 12/12/49; ASSIGNED THE WRECK OF THE FALL RIVER FOR INVESTIGATION AS WRECK NO. 231. WRECK IDENTIFIED AS THE FALL RIVER WEIGHING 1759 GROSS TONS AND SUNK BEFORE WORLD WAR II IN 39/19/36N, 074/12/",39.326506,-74.219864
-8298868.20972857,4761141.00821917,2755,11653,UNKNOWN,C,12318,Low,Direct,,,,"LNM25/92--CGD5 6/23/1992; ADDED A STRANDED WRECK IN 39/16/30.00N, 074/33/00.00W (NAD83). (ENTERED 9/02 BY MBH)",39.275,-74.55
-8270992.57574769,4757563.41862039,2756,11655,FREDERICK M.,C,12318,Poor,Direct,,,,"LNM52/72--CGD3 (12/6/72); THE 45-FOOT TUG, FREDERICK M., IS REPORTED SUNK IN 50 FEET OF WATER IN APPROXIMATELY 39/15N, 074/18W (NAD27). NO PORTION OF THE VESSEL IS VISIBLE ABOVE WATER. NM1/73--1/6/73; WRECK SUNK IN 39/15N, 074/18W (NAD27). (ENTE",39.250117,-74.299589
-8250775.4007114,4966723.74215243,2757,10622,UNKNOWN,C,12333,High,Direct,,,,"HISTORY CHARTED VISIBLE WRECK, SOURCE UNKNOWN CL970/1979--CHART EVALUATION SURVEY, OPR-B408-WH-79, ITEM 33, VISIBLE WRECK FOUND AT POSITION 40-41-23.6N, 74-07-06.2W. TWO PIECES OF WRECK COULD BE SEEN AT LOW WATER. SOUTHERN END WAS A WOODEN PILE, 1",40.689992,-74.117975
-8250314.64917917,4966454.49366873,2758,10623,UNKNOWN,C,12333,High,Direct,,,,"HISTORY CHARTED VISIBLE WRECK, SOURCE UNKNOWN CL970/1979--CHART EVALUATION SURVEY, OPR-B408-WH-79, ITEM 34, SKELETAL REMAINS OF WRECK VISIBLE AT POSITION 40-41-17N, 74-06-51.3W, LYING IN A N-S ORIENTATION IN 5.5 FT. AT MLW. THIGHEST EXPOSURE OF WR",40.688158,-74.113836
-8250568.23507068,4966678.81795967,2759,10625,UNKNOWN,C,12333,Med,Direct,,,,"HISTORY CHARTED FOUL AREA CL970/1979--CHART EVALUATION SURVEY, OPR-B408-WH-79, ITEM 37, VISUAL AND FATHO SEARCH CONDUCTED AT AREA IN SEARCH OF LOG IN CHARTED POSITION 40-41-22.5N, 74-06-59.5W. NO LOG FOUND. A CHAIN DRAG OF THE AREA WAS ABORTED AF",40.689686,-74.116114
-8325624.74585941,4704885.9522212,2760,10642,UNKNOWN,C,12214,High,Direct,35,Feet and tenths,,"HISTORY H10935/99-- OPR-D392-WH; 200% SIDE SCAN SONAR LOCATED CONTACT WITH APPEARANCE OF WRECKAGE. ECHO SONNDER LD OF 36.2 FEET (11.1 METERS) IN LAT. 38-52-57.89N, LONG. 74-47-25.32W. HYDROGRAPHER STATES THAT THIS CONTACT IS CHARACTERISTIC OF AWOIS I",38.882711,-74.790358
-8325399.10119978,4705324.98616619,2761,10643,UNKNOWN,C,12214,High,Direct,40,Feet and tenths,,"HISTORY H10935/99-- OPR-D392-WH; 200% SIDE SCAN SONAR LOCATED CONTACT. IMAGERY CLEARLY SHOWS OVERTURNED HULL WHICH LIES IN TWO WAY TRAFFIC ZONE. ECHO SOUNDER LD OF 40.5 FEET (12.3 METERS) IN LAT. 38-53-08.76N, LONG. 74-47-17.99W. HYDROGRAPHER STATE",38.885781,-74.788331
-8240054.43969374,4965256.9125459,2762,10660,UNKNOWN,C,12334,Low,Direct,,,,"LNM7/1994--IST CGD, 2/16/94; THE 26-FOOT CENTER CONSOLE BOAT REPORTED IN BUTTERMILK CHANNEL REMAINS UNLOCATED. LAST KNOWN POSITION IS 40 40 48N, 74 01 18W NAD 83 . ENTERED 6/00 MCR LNM 20/06 -- DELETE SYMBOL FOR WRECK (REP 1994). ****PERSONAL COM",40.68,-74.021667
-8256829.62302574,4935227.43141441,2763,10664,UNKNOWN,C,12331,Poor,Direct,,,,"HISTORY CL535/84--NOS, COMMENTS FROM NY BOAT, 1984; WRECK IS REPORTED TO BE VISIBLE AT LOW TIDE IN APPROX. POS. 40 28 30N, 74 10 22W. REPORTED BY ROBERT ANDERSON, 201-254-201(5 OR 9?). ENTERED 6/00 MCR",40.475111,-74.172361
-8235091.37008454,4968682.55062129,2764,10673,UNKNOWN,C,12335,Med,Direct,,,,"CL487/92--NM REPORT, DMA/USCG; STRANDED WRECK REPORTED, APPEARS TO HAVE EXISTED FOR A LONG TIME. ENTERED 6/00 MCR F00463/00-- THIS ITEM WAS NOT INVESTIGATED WITH THIS SURVEY. (UPDATED 4/05 CEH)",40.703333,-73.977083
-8300679.04209775,4707374.96910799,2765,11066,DOROTHY B BARRETT,C,12214,Poor,Direct,,,,CL347/58--A DIRECTIVE STATING THE U.S.C. & G.S. POLICY TO CHART ALL KNOWN WRECKS CAUSING THIS WRECK TO BE CHARTED AS A NON-DANGEROUS WRECK IN 1958 FROM THE H. O. WRECK LIST. 227--DMA WRECK LIST OF 1986; LISTS THIS WRECK AS THE DOROTHY B BARRETT IN,38.900114,-74.566267
-8314942.74826059,4738180.40503924,2766,11416,UNKNOWN,C,12318,High,Direct,10,Feet and tenths,,"HISTORY LNM5/75--02/24/75, 5TH CGD; THE FISHING VESSEL REBECCA SNOW REPORTED A SUBMERGED OBJECT IN APPROXIMATELY LAT 39-06-50N, LONG 074-41-33W (NAD 27) WITH A MINIMUM DEPTH OF 4 TO 5 FEET OF WATER OVER IT. (ENT 01/02, PSH) H11019/02-- OPR-C303-",39.11515,-74.6944
-8331259.07269635,4712976.51872208,2767,11131,UNKNOWN,C,12214,High,Direct,27,Feet and tenths,,"LNM26/73--DATED 6/20/73; CAPE MAY INLET WRECK LIGHTED BOUY WR""A"" HAS BEEN ESTABLISHED IN 30 FT. OF WATER 1,800 YARDS, 084°, FROM CAPE MAY INLET EAST JETTY LIGHT. BOUY MARKS A SUNKEN 50 FT. DREDGE COVERED 10 FT MLW IN POSITION 1,900 YARDS , 082°, FROM",38.939264,-74.840972
-8293493.36805456,4738380.41247417,2768,11177,CAR FLOAT,C,12318,High,Direct,56,Feet and tenths,,H11243/04 -- Full search of the 2000-meter radius with 200% side scan and resulting multibeam sonar coverage. A large wreck matching the description of the AWOIS item was located in 39° 06¿ 59.56 N 074° 30¿ 06.18 W (NAD83) (Feature 41) with a least dep,39.116544,-74.501717
-8295874.60274947,4708973.56431918,2769,11180,UNKNOWN,C,12214,High,Direct,81,Feet and tenths,,"H11243/04 -- Full search of the 2000-meter radius with 200% side scan and resulting multibeam sonar coverage. A wreck (Feature 8) was located in 38° 54¿ 40.64 N 074° 31¿ 23.19 W (NAD83) with a least depth of 81 feet, approximately 1400 meters northwest",38.911289,-74.523108
-8280269.49767319,4709521.22212691,2770,11181,L.B.SHAW,C,12214,Poor,Direct,82,"Wire-drag clearance, feet",,"CL347/58--POLICY STATEMENT ON THE APPLICATION OF WRECKS ON CHARTS THAT CAUSED THE APPLICATION OF THE 1957 H.O. WRECK LIST TO THE CHARTS. THIS WRECK, FROM THE 1957 H.O. WRECK LIST FIRST APPEARS ON THE 7/15/58 EDITION OF THE CHART. THE NIMA DATABASE LI",38.915117,-74.382925
-8322165.82583501,4711330.35832911,2771,11182,UNKNOWN,C,12214,High,Direct,46,Feet and tenths,,"CL472/01--DTON FROM F00467, OPR-D392-WH; REPORTS FINDING A SUNKEN WRECK WITH A LEAST DEPTH OF 48' MLLW IN 38/55/39.94N, 074/45/33.62W (NAD83). (ENTERED 12/01 BY MBH) H11104/02--OPR-C303-KR; WRECK FOUND IN LAT. 38/55/38.95N, LONG. 074/45/33.43W (N",38.927761,-74.759286
-8170802.56164303,4951092.58965698,2772,10448,HALCYON,C,12352,Low,Direct,,,,"HISTORY NM39/62-- NEW YORK-LONG ISLAND-FIRE ISLAND INLET-WRECK-INFORMATION; A SAILBOAT HAS BEEN REPORTED SUNK IN 50 FEET OF WATER ABOUT 3.6 MILES, 180 DEGS. FROM LOOKOUT TOWER, CEDAR ISLAND BEACH (40/37/12N, 73/23/39W). THE WRECK IS REPORTED TO BE TEM",40.583436,-73.399567
-8174227.19569013,4954097.15211221,2773,10818,UNKNOWN,C,12352,High,Direct,16,Feet and tenths,,"HISTORY F00455/99-- S-C906-RU; UNCHARTED DANGEROUS SUBMERGED WRECK LOCATED BY SIDE SCAN SONAR. LD OF 16 FEET WAS OBTAINED IN LAT. 40-36-14.15N, LONG. 73-25-49.19W. EVALUATOR RECOMMENDS CHARTING A 16WK AS SURVEYED. (ENT 12/5/00, SJV)",40.603931,-73.430331
-8330644.03232671,4713218.67846421,2774,11184,BARGE,C,12318,High,Direct,29,Feet and tenths,,"NM10/72--(3/4/72); REPORTS A WRECK SUNK 2,875 YARDS, 060° FROM THE EAST JETTY LIGHT IN POSITION 38/56.2N, 074/51.8W (NAD 27). REPORTED FROM LNM5/72, CG NEW YORK, 2/3/72. NM35/72--(8/26/72); THE WRECK PREVIOUSLY REPORTED SUNK IN NM10/72 HAS BEEN D",38.940956,-74.835447
-8328323.68789297,4707833.84976938,2775,11185,UNKNOWN,C,12214,High,Direct,27,Feet and tenths,,"LNM34/96--8TH CGD; ADD CAPE MAY ENTRANCE WRECK BUOY ""WR"" SHOWING QR IN LAT 34-54-12.00N, LONG 074-47-48W (NAD 83). LNM38/96--9/17/96, 8TH CGD; RELOCATES THE CAPE MAY ENTRANCE WRECK BUOY ""WR"" TO LAT 38-54-12.00N, LONG 074-48-48.00W (NAD 83). (ENTER",38.903322,-74.814603
-8276537.17932475,4771810.44296745,2776,11189,EUGENE F. MORAN,C,12318,High,Direct,22,Feet and tenths,,"CL575/38; THE WRECK ""TUG MORAN"" WAS LOCATED IN LAT 39-20-54.00N, LONG 074-21-00.00W (NAD 27) WITH A LEAST DEPTH OF 21 FEET, AND A SUROUNDING DEPTH OF 28 FEET. CL416/50--7/01/50 USC & GS; THE WRECK WAS RELOCATED IN LAT 39-20-57.00N, LONG 074-21-00.",39.349156,-74.349397
-8280665.35275064,4774596.3484284,2777,11191,UNKNOWN,C,12318,Low,Direct,,,,"LNM18/89--05/02/89, 3RD CGD; ABSECON INLET WRECK LIGHTED BUOY WR AND SYMBOL FOR DANGEROUS WRECK IN LAT 39/22/06.20N, LONG 074/23/12.80W (NAD 27). (ENTERED BY PSH, 11/01)",39.368506,-74.386481
-8282372.21503222,4774348.24906949,2778,11193,TROY,C,12318,Low,Direct,,,,"LNM3/80--01/16/80 3RD CGD; THE 85 FOOT TUG TROY IS SUNK ON THE NORTH SIDE OF THE ENTRANCE TO ABSECON INLET IN APPROXIMATE POSITION LAT 39/22/00.00N, LONG 074/24/08.00W (NAD 27). THE TUG IS UNLIGHTED AND PARTIALLY VISABLE AT LOW WATER. (ENTERED BY PSH",39.366783,-74.401814
